Name,Time,X,Y,Layer,Observed,Computed,Weight,Group,Residual
H-6,7031.000000,2279420.898104,10431766.232202,12,6615.410000,6592.286114,1.000000,1,23.123886
H-6,7397.000000,2279420.898104,10431766.232202,12,6611.370000,6591.415695,1.000000,1,19.954305
H-6,7670.000000,2279420.898104,10431766.232202,12,6609.650000,6593.031738,1.000000,1,16.618262
H-6,8218.000000,2279420.898104,10431766.232202,12,6607.820000,6593.071887,1.000000,1,14.748113
H-6,8522.000000,2279420.898104,10431766.232202,12,6607.570000,6592.183594,1.000000,1,15.386406
H-6,8888.000000,2279420.898104,10431766.232202,12,6603.830000,6590.672501,1.000000,1,13.157499
H-6,9314.000000,2279420.898104,10431766.232202,12,6604.500000,6590.011913,1.000000,1,14.488087
H-6,9679.000000,2279420.898104,10431766.232202,12,6601.290000,6589.442093,1.000000,1,11.847907
H-6,9800.000000,2279420.898104,10431766.232202,12,6601.170000,6589.253677,1.000000,1,11.916323
H-6,10410.000000,2279420.898104,10431766.232202,12,6599.830000,6588.337143,1.000000,1,11.492857
H-6,10714.000000,2279420.898104,10431766.232202,12,6599.770000,6587.891127,1.000000,1,11.878873
H-6,10865.000000,2279420.898104,10431766.232202,12,6599.630000,6587.675995,1.000000,1,11.954005
H-67,6301.000000,2277229.130004,10431433.740241,12,6550.900000,6554.530680,1.000000,1,-3.630680
H-67,6757.000000,2277229.130004,10431433.740241,12,6549.600000,6553.950028,1.000000,1,-4.350028
H-67,7031.000000,2277229.130004,10431433.740241,12,6549.620000,6553.605994,1.000000,1,-3.985994
H-67,7397.000000,2277229.130004,10431433.740241,12,6548.960000,6553.698381,1.000000,1,-4.738381
H-67,7670.000000,2277229.130004,10431433.740241,12,6549.080000,6554.904297,1.000000,1,-5.824297
H-67,8218.000000,2277229.130004,10431433.740241,12,6549.710000,6554.306275,1.000000,1,-4.596275
H-67,8522.000000,2277229.130004,10431433.740241,12,6550.680000,6553.916992,1.000000,1,-3.236992
H-67,8888.000000,2277229.130004,10431433.740241,12,6550.720000,6553.454404,1.000000,1,-2.734404
H-67,9314.000000,2277229.130004,10431433.740241,12,6552.340000,6553.695935,1.000000,1,-1.355935
H-67,9679.000000,2277229.130004,10431433.740241,12,6582.480000,6555.338590,1.000000,1,27.141410
H-67,9800.000000,2277229.130004,10431433.740241,12,6580.620000,6556.098725,1.000000,1,24.521275
H-67,10410.000000,2277229.130004,10431433.740241,12,6581.920000,6557.170382,1.000000,1,24.749618
H-67,10714.000000,2277229.130004,10431433.740241,12,6578.840000,6557.140082,1.000000,1,21.699918
H-67,10865.000000,2277229.130004,10431433.740241,12,6581.610000,6557.115236,1.000000,1,24.494764
H-71,3470.000000,2274243.862042,10433705.795992,12,6520.000000,6554.434819,1.000000,1,-34.434819
H-71,3774.000000,2274243.862042,10433705.795992,12,6504.000000,6554.642003,1.000000,1,-50.642003
H-71,4139.000000,2274243.862042,10433705.795992,12,6529.210000,6554.566406,1.000000,1,-25.356406
H-71,4505.000000,2274243.862042,10433705.795992,12,6506.000000,6554.347448,1.000000,1,-48.347448
H-71,4870.000000,2274243.862042,10433705.795992,12,6509.000000,6554.447959,1.000000,1,-45.447959
H-71,5235.000000,2274243.862042,10433705.795992,12,6508.000000,6554.504465,1.000000,1,-46.504465
H-71,5600.000000,2274243.862042,10433705.795992,12,6507.000000,6554.514974,1.000000,1,-47.514974
H-71,5783.000000,2274243.862042,10433705.795992,12,6515.000000,6554.453206,1.000000,1,-39.453206
H-71,6301.000000,2274243.862042,10433705.795992,12,6549.400000,6554.406966,1.000000,1,-5.006966
H-71,6757.000000,2274243.862042,10433705.795992,12,6537.900000,6554.278962,1.000000,1,-16.378962
H-71,7031.000000,2274243.862042,10433705.795992,12,6530.800000,6554.244375,1.000000,1,-23.444375
H-71,7397.000000,2274243.862042,10433705.795992,12,6533.190000,6554.327379,1.000000,1,-21.137379
H-71,7670.000000,2274243.862042,10433705.795992,12,6535.070000,6554.588867,1.000000,1,-19.518867
H-71,8218.000000,2274243.862042,10433705.795992,12,6534.030000,6554.306250,1.000000,1,-20.276250
H-71,8522.000000,2274243.862042,10433705.795992,12,6536.050000,6554.251139,1.000000,1,-18.201139
H-71,8888.000000,2274243.862042,10433705.795992,12,6533.300000,6554.243805,1.000000,1,-20.943805
H-71,9314.000000,2274243.862042,10433705.795992,12,6528.070000,6554.237063,1.000000,1,-26.167063
H-71,9679.000000,2274243.862042,10433705.795992,12,6528.300000,6554.236569,1.000000,1,-25.936569
H-71,9800.000000,2274243.862042,10433705.795992,12,6528.860000,6554.235760,1.000000,1,-25.375760
H-71,10410.000000,2274243.862042,10433705.795992,12,6529.690000,6554.234621,1.000000,1,-24.544621
H-71,10714.000000,2274243.862042,10433705.795992,12,6518.650000,6554.234209,1.000000,1,-35.584209
H-71,10865.000000,2274243.862042,10433705.795992,12,6520.250000,6554.232795,1.000000,1,-33.982795
H-71,11299.000000,2274243.862042,10433705.795992,12,6520.120000,6554.237424,1.000000,1,-34.117424
H-72,3785.000000,2274723.445412,10434453.638527,12,6564.000000,6581.514393,1.000000,1,-17.514393
H-72,6365.000000,2274723.445412,10434453.638527,12,6564.140000,6580.906503,1.000000,1,-16.766503
H-72,6757.000000,2274723.445412,10434453.638527,12,6564.250000,6580.565357,1.000000,1,-16.315357
H-72,7031.000000,2274723.445412,10434453.638527,12,6564.400000,6580.414724,1.000000,1,-16.014724
H-72,7397.000000,2274723.445412,10434453.638527,12,6564.220000,6580.575290,1.000000,1,-16.355290
H-72,7670.000000,2274723.445412,10434453.638527,12,6564.420000,6581.365234,1.000000,1,-16.945234
H-72,8218.000000,2274723.445412,10434453.638527,12,6564.300000,6580.783649,1.000000,1,-16.483649
H-72,8522.000000,2274723.445412,10434453.638527,12,6564.500000,6580.525879,1.000000,1,-16.025879
H-72,8888.000000,2274723.445412,10434453.638527,12,6564.560000,6580.369391,1.000000,1,-15.809391
H-72,9100.000000,2274723.445412,10434453.638527,12,6564.440000,6580.321462,1.000000,1,-15.881462
H-72,9679.000000,2274723.445412,10434453.638527,12,6563.280000,6580.197157,1.000000,1,-16.917157
H-72,9800.000000,2274723.445412,10434453.638527,12,6564.200000,6580.170935,1.000000,1,-15.970935
H-72,10410.000000,2274723.445412,10434453.638527,12,6564.020000,6580.025761,1.000000,1,-16.005761
H-72,10714.000000,2274723.445412,10434453.638527,12,6561.640000,6579.966753,1.000000,1,-18.326753
H-72,10865.000000,2274723.445412,10434453.638527,12,6563.780000,6579.946755,1.000000,1,-16.166755
H-72,11299.000000,2274723.445412,10434453.638527,12,6564.210000,6579.903459,1.000000,1,-15.693459
H-73,3785.000000,2274176.589360,10433176.273759,12,6510.000000,6510.573744,1.000000,1,-0.573744
H-73,4139.000000,2274176.589360,10433176.273759,12,6512.000000,6511.433431,1.000000,1,0.566569
H-73,4505.000000,2274176.589360,10433176.273759,12,6513.000000,6511.319428,1.000000,1,1.680572
H-73,4870.000000,2274176.589360,10433176.273759,12,6513.000000,6511.828521,1.000000,1,1.171479
H-73,5235.000000,2274176.589360,10433176.273759,12,6513.000000,6512.547564,1.000000,1,0.452436
H-73,5600.000000,2274176.589360,10433176.273759,12,6514.000000,6513.615560,1.000000,1,0.384440
H-73,5966.000000,2274176.589360,10433176.273759,12,6514.570000,6514.491650,1.000000,1,0.078350
H-73,6301.000000,2274176.589360,10433176.273759,12,6514.620000,6514.408922,1.000000,1,0.211078
H-73,6757.000000,2274176.589360,10433176.273759,12,6506.060000,6511.810907,1.000000,1,-5.750907
H-73,7031.000000,2274176.589360,10433176.273759,12,6506.180000,6508.389230,1.000000,1,-2.209230
H-73,7397.000000,2274176.589360,10433176.273759,12,6500.800000,6506.048302,1.000000,1,-5.248302
H-73,7670.000000,2274176.589360,10433176.273759,12,6505.300000,6507.723145,1.000000,1,-2.423145
H-73,8218.000000,2274176.589360,10433176.273759,12,6499.300000,6503.278970,1.000000,1,-3.978970
H-73,8522.000000,2274176.589360,10433176.273759,12,6499.200000,6499.957845,1.000000,1,-0.757845
H-73,8888.000000,2274176.589360,10433176.273759,12,6499.800000,6496.759965,1.000000,1,3.040035
H-73,9314.000000,2274176.589360,10433176.273759,12,6506.320000,6493.684616,1.000000,1,12.635384
H-73,9679.000000,2274176.589360,10433176.273759,12,6500.200000,6492.442592,1.000000,1,7.757408
H-73,9800.000000,2274176.589360,10433176.273759,12,6506.800000,6492.256766,1.000000,1,14.543234
H-73,10410.000000,2274176.589360,10433176.273759,12,6479.650000,6490.310631,1.000000,1,-10.660631
H-73,10714.000000,2274176.589360,10433176.273759,12,6506.300000,6488.252332,1.000000,1,18.047668
H-73,10865.000000,2274176.589360,10433176.273759,12,6506.290000,6487.096682,1.000000,1,19.193318
H-77,3652.000000,2276994.108412,10434194.209996,12,6582.500000,6582.370117,1.000000,1,0.129883
H-77,4150.000000,2276994.108412,10434194.209996,12,6539.500000,6582.876407,1.000000,1,-43.376407
H-77,4881.000000,2276994.108412,10434194.209996,12,6581.130000,6581.633955,1.000000,1,-0.503955
H-77,5235.000000,2276994.108412,10434194.209996,12,6581.400000,6581.738105,1.000000,1,-0.338105
H-77,5600.000000,2276994.108412,10434194.209996,12,6582.210000,6582.201172,1.000000,1,0.008828
H-77,5966.000000,2276994.108412,10434194.209996,12,6582.050000,6582.635641,1.000000,1,-0.585641
H-77,6318.000000,2276994.108412,10434194.209996,12,6583.660000,6582.482054,1.000000,1,1.177946
H-77,6757.000000,2276994.108412,10434194.209996,12,6583.030000,6581.688038,1.000000,1,1.341962
H-77,7031.000000,2276994.108412,10434194.209996,12,6581.560000,6580.864530,1.000000,1,0.695470
H-77,7397.000000,2276994.108412,10434194.209996,12,6581.280000,6580.387917,1.000000,1,0.892083
H-77,7670.000000,2276994.108412,10434194.209996,12,6581.160000,6580.913086,1.000000,1,0.246914
H-77,8218.000000,2276994.108412,10434194.209996,12,6581.200000,6579.736204,1.000000,1,1.463796
H-77,8522.000000,2276994.108412,10434194.209996,12,6577.120000,6579.576823,1.000000,1,-2.456823
H-77,8766.000000,2276994.108412,10434194.209996,12,6576.980000,6579.348633,1.000000,1,-2.368633
H-77,9314.000000,2276994.108412,10434194.209996,12,6574.770000,6578.531594,1.000000,1,-3.761594
H-77,9679.000000,2276994.108412,10434194.209996,12,6574.300000,6578.473131,1.000000,1,-4.173131
H-77,9800.000000,2276994.108412,10434194.209996,12,6575.200000,6578.351730,1.000000,1,-3.151730
H-77,10410.000000,2276994.108412,10434194.209996,12,6573.920000,6577.684721,1.000000,1,-3.764721
H-77,10714.000000,2276994.108412,10434194.209996,12,6572.740000,6576.880620,1.000000,1,-4.140620
H-77,10865.000000,2276994.108412,10434194.209996,12,6571.930000,6576.477223,1.000000,1,-4.547223
H-78,3785.000000,2278732.978783,10434314.775178,12,6571.200000,6585.418472,1.000000,1,-14.218472
H-78,4139.000000,2278732.978783,10434314.775178,12,6578.200000,6586.074707,1.000000,1,-7.874707
H-78,4505.000000,2278732.978783,10434314.775178,12,6581.200000,6585.918759,1.000000,1,-4.718759
H-78,4870.000000,2278732.978783,10434314.775178,12,6583.200000,6585.963547,1.000000,1,-2.763547
H-78,5235.000000,2278732.978783,10434314.775178,12,6585.200000,6586.265463,1.000000,1,-1.065463
H-78,5600.000000,2278732.978783,10434314.775178,12,6582.200000,6586.936523,1.000000,1,-4.736523
H-78,5966.000000,2278732.978783,10434314.775178,12,6587.250000,6587.550904,1.000000,1,-0.300904
H-78,6315.000000,2278732.978783,10434314.775178,12,6589.260000,6587.446959,1.000000,1,1.813041
H-78,6757.000000,2278732.978783,10434314.775178,12,6590.930000,6587.032572,1.000000,1,3.897428
H-78,7031.000000,2278732.978783,10434314.775178,12,6590.100000,6586.654345,1.000000,1,3.445655
H-78,7213.000000,2278732.978783,10434314.775178,12,6589.730000,6586.360792,1.000000,1,3.369208
H-78,8218.000000,2278732.978783,10434314.775178,12,6589.430000,6586.461851,1.000000,1,2.968149
H-78,8522.000000,2278732.978783,10434314.775178,12,6587.050000,6586.122559,1.000000,1,0.927441
H-78,8888.000000,2278732.978783,10434314.775178,12,6586.530000,6585.679071,1.000000,1,0.850929
H-78,9314.000000,2278732.978783,10434314.775178,12,6585.070000,6585.141770,1.000000,1,-0.071770
H-78,9679.000000,2278732.978783,10434314.775178,12,6583.930000,6584.755364,1.000000,1,-0.825364
H-78,9800.000000,2278732.978783,10434314.775178,12,6585.250000,6584.635582,1.000000,1,0.614418
H-78,10410.000000,2278732.978783,10434314.775178,12,6583.950000,6583.973012,1.000000,1,-0.023012
H-78,10714.000000,2278732.978783,10434314.775178,12,6583.000000,6583.561178,1.000000,1,-0.561178
H-78,10865.000000,2278732.978783,10434314.775178,12,6579.200000,6583.331099,1.000000,1,-4.131099
LT-10,6301.000000,2275937.871181,10432114.197001,12,6591.020000,6576.918445,1.000000,1,14.101555
LT-10,6757.000000,2275937.871181,10432114.197001,12,6584.420000,6576.383432,1.000000,1,8.036568
LT-10,7031.000000,2275937.871181,10432114.197001,12,6583.680000,6576.224575,1.000000,1,7.455425
LT-10,7397.000000,2275937.871181,10432114.197001,12,6538.300000,6576.599583,1.000000,1,-38.299583
LT-10,7670.000000,2275937.871181,10432114.197001,12,6538.120000,6577.967285,1.000000,1,-39.847285
LT-10,8218.000000,2275937.871181,10432114.197001,12,6538.220000,6576.839438,1.000000,1,-38.619438
LT-10,8522.000000,2275937.871181,10432114.197001,12,6538.220000,6576.431966,1.000000,1,-38.211966
LT-10,8888.000000,2275937.871181,10432114.197001,12,6539.120000,6576.248973,1.000000,1,-37.128973
LT-10,9314.000000,2275937.871181,10432114.197001,12,6538.200000,6576.180578,1.000000,1,-37.980578
LT-10,9679.000000,2275937.871181,10432114.197001,12,6541.200000,6576.107307,1.000000,1,-34.907307
LT-10,9800.000000,2275937.871181,10432114.197001,12,6541.300000,6576.079465,1.000000,1,-34.779465
LT-10,10410.000000,2275937.871181,10432114.197001,12,6543.910000,6575.935195,1.000000,1,-32.025195
LT-10,10714.000000,2275937.871181,10432114.197001,12,6538.700000,6575.881144,1.000000,1,-37.181144
LT-10,10865.000000,2275937.871181,10432114.197001,12,6543.250000,6575.862762,1.000000,1,-32.612762
LT-19,6301.000000,2275568.768179,10431832.439077,12,6542.200000,6546.480007,1.000000,1,-4.280007
LT-19,6757.000000,2275568.768179,10431832.439077,12,6542.260000,6546.441640,1.000000,1,-4.181640
LT-19,7031.000000,2275568.768179,10431832.439077,12,6542.320000,6546.437497,1.000000,1,-4.117497
LT-19,7213.000000,2275568.768179,10431832.439077,12,6542.270000,6546.436526,1.000000,1,-4.166526
LT-20,6277.000000,2275277.106727,10431547.708153,12,6525.680000,6521.697100,1.000000,1,3.982900
LT-20,6757.000000,2275277.106727,10431547.708153,12,6523.590000,6519.962468,1.000000,1,3.627532
LT-20,7031.000000,2275277.106727,10431547.708153,12,6522.980000,6517.819064,1.000000,1,5.160936
LT-20,7213.000000,2275277.106727,10431547.708153,12,6522.620000,6516.520292,1.000000,1,6.099708
ML-2,9652.000000,2272603.887857,10432033.317667,12,6487.940000,6493.965764,1.000000,1,-6.025764
ML-2,11491.000000,2272603.887857,10432033.317667,12,6488.030000,6490.198237,1.000000,1,-2.168237
ML-2,11617.000000,2272603.887857,10432033.317667,12,6486.590000,6489.697308,1.000000,1,-3.107308
MW-1,4870.000000,2274597.599400,10432236.601959,12,6516.060000,6514.193695,1.000000,1,1.866305
MW-1,5235.000000,2274597.599400,10432236.601959,12,6515.360000,6514.857755,1.000000,1,0.502245
MW-1,5600.000000,2274597.599400,10432236.601959,12,6516.950000,6515.908366,1.000000,1,1.041634
MW-1,5966.000000,2274597.599400,10432236.601959,12,6517.540000,6516.857220,1.000000,1,0.682780
MW-1,6377.000000,2274597.599400,10432236.601959,12,6516.530000,6516.883663,1.000000,1,-0.353663
MW-10,3835.000000,2278040.702650,10435250.112350,12,6561.500000,6583.186922,1.000000,1,-21.686922
MW-10,4139.000000,2278040.702650,10435250.112350,12,6566.960000,6583.685872,1.000000,1,-16.725872
MW-10,4413.000000,2278040.702650,10435250.112350,12,6569.860000,6583.504642,1.000000,1,-13.644642
MW-10,4870.000000,2278040.702650,10435250.112350,12,6572.750000,6583.566583,1.000000,1,-10.816583
MW-10,5235.000000,2278040.702650,10435250.112350,12,6575.120000,6583.880552,1.000000,1,-8.760552
MW-10,5600.000000,2278040.702650,10435250.112350,12,6577.310000,6584.571452,1.000000,1,-7.261452
MW-10,5966.000000,2278040.702650,10435250.112350,12,6579.480000,6585.161148,1.000000,1,-5.681148
MW-10,6312.000000,2278040.702650,10435250.112350,12,6581.310000,6584.963109,1.000000,1,-3.653109
MW-10,6757.000000,2278040.702650,10435250.112350,12,6583.120000,6584.350515,1.000000,1,-1.230515
MW-10,7031.000000,2278040.702650,10435250.112350,12,6582.410000,6583.776541,1.000000,1,-1.366541
MW-10,7397.000000,2278040.702650,10435250.112350,12,6582.090000,6583.370632,1.000000,1,-1.280632
MW-10,7670.000000,2278040.702650,10435250.112350,12,6582.110000,6583.869141,1.000000,1,-1.759141
MW-10,8218.000000,2278040.702650,10435250.112350,12,6581.310000,6583.300202,1.000000,1,-1.990202
MW-10,8522.000000,2278040.702650,10435250.112350,12,6580.770000,6582.812174,1.000000,1,-2.042174
MW-10,8888.000000,2278040.702650,10435250.112350,12,6580.510000,6582.251940,1.000000,1,-1.741940
MW-10,9314.000000,2278040.702650,10435250.112350,12,6579.850000,6581.721229,1.000000,1,-1.871229
MW-10,9679.000000,2278040.702650,10435250.112350,12,6579.230000,6581.394820,1.000000,1,-2.164820
MW-10,9800.000000,2278040.702650,10435250.112350,12,6580.050000,6581.287501,1.000000,1,-1.237501
MW-10,10410.000000,2278040.702650,10435250.112350,12,6578.520000,6580.613026,1.000000,1,-2.093026
MW-10,10714.000000,2278040.702650,10435250.112350,12,6577.810000,6580.133544,1.000000,1,-2.323544
MW-10,10865.000000,2278040.702650,10435250.112350,12,6577.380000,6579.875185,1.000000,1,-2.495185
MW-10,11297.000000,2278040.702650,10435250.112350,12,6576.850000,6579.388926,1.000000,1,-2.538926
MW-11,3835.000000,2274434.840687,10431932.775885,12,6509.800000,6512.680085,1.000000,1,-2.880085
MW-11,4139.000000,2274434.840687,10431932.775885,12,6514.010000,6513.410970,1.000000,1,0.599030
MW-11,4505.000000,2274434.840687,10431932.775885,12,6514.580000,6513.646349,1.000000,1,0.933651
MW-11,4870.000000,2274434.840687,10431932.775885,12,6513.780000,6514.085784,1.000000,1,-0.305784
MW-11,5235.000000,2274434.840687,10431932.775885,12,6513.800000,6514.743809,1.000000,1,-0.943809
MW-11,5600.000000,2274434.840687,10431932.775885,12,6515.070000,6515.777995,1.000000,1,-0.707995
MW-11,5966.000000,2274434.840687,10431932.775885,12,6515.430000,6516.746142,1.000000,1,-1.316142
MW-11,6340.000000,2274434.840687,10431932.775885,12,6514.770000,6516.871512,1.000000,1,-2.101512
MW-11,6447.000000,2274434.840687,10431932.775885,12,6513.210000,6516.848324,1.000000,1,-3.638324
MW-11,7111.000000,2274434.840687,10431932.775885,12,6480.580000,6483.687174,1.000000,1,-3.107174
MW-11,7452.000000,2274434.840687,10431932.775885,12,6493.790000,6493.592846,1.000000,1,0.197154
MW-11,7865.000000,2274434.840687,10431932.775885,12,6485.780000,6495.829597,1.000000,1,-10.049597
MW-11,8229.000000,2274434.840687,10431932.775885,12,6483.450000,6484.628080,1.000000,1,-1.178080
MW-11,8555.000000,2274434.840687,10431932.775885,12,6448.120000,6480.541569,1.000000,1,-32.421569
MW-11,8945.000000,2274434.840687,10431932.775885,12,6461.550000,6474.104039,1.000000,1,-12.554039
MW-11,9336.000000,2274434.840687,10431932.775885,12,6440.040000,6476.704677,1.000000,1,-36.664677
MW-11,9652.000000,2274434.840687,10431932.775885,12,6460.120000,6482.023234,1.000000,1,-21.903234
MW-11,10023.000000,2274434.840687,10431932.775885,12,6464.950000,6482.598601,1.000000,1,-17.648601
MW-11,10386.000000,2274434.840687,10431932.775885,12,6460.040000,6477.083871,1.000000,1,-17.043871
MW-11,10729.000000,2274434.840687,10431932.775885,12,6438.800000,6469.118276,1.000000,1,-30.318276
MW-11,11155.000000,2274434.840687,10431932.775885,12,6428.760000,6462.358909,1.000000,1,-33.598909
MW-11,11296.000000,2274434.840687,10431932.775885,12,6431.510000,6460.491346,1.000000,1,-28.981346
MW-11A,11491.000000,2274426.630000,10431936.140000,12,6420.620000,6461.261888,1.000000,1,-40.641888
MW-11A,11617.000000,2274426.630000,10431936.140000,12,6450.090000,6462.093127,1.000000,1,-12.003127
MW-12,3835.000000,2275023.382983,10431389.359043,12,6510.500000,6516.234712,1.000000,1,-5.734712
MW-12,4139.000000,2275023.382983,10431389.359043,12,6514.330000,6516.985514,1.000000,1,-2.655514
MW-12,6313.000000,2275023.382983,10431389.359043,12,6515.500000,6520.405446,1.000000,1,-4.905446
MW-12,6757.000000,2275023.382983,10431389.359043,12,6502.930000,6517.445294,1.000000,1,-14.515294
MW-12,7031.000000,2275023.382983,10431389.359043,12,6502.940000,6513.692116,1.000000,1,-10.752116
MW-12,7397.000000,2275023.382983,10431389.359043,12,6502.760000,6511.518354,1.000000,1,-8.758354
MW-12,7670.000000,2275023.382983,10431389.359043,12,6502.880000,6513.044922,1.000000,1,-10.164922
MW-12,8218.000000,2275023.382983,10431389.359043,12,6502.800000,6508.404558,1.000000,1,-5.604558
MW-12,8522.000000,2275023.382983,10431389.359043,12,6502.680000,6505.120768,1.000000,1,-2.440768
MW-12,8888.000000,2275023.382983,10431389.359043,12,6502.850000,6504.486034,1.000000,1,-1.636034
MW-12,9314.000000,2275023.382983,10431389.359043,12,6501.780000,6507.831544,1.000000,1,-6.051544
MW-12,9679.000000,2275023.382983,10431389.359043,12,6492.860000,6507.832276,1.000000,1,-14.972276
MW-12,9800.000000,2275023.382983,10431389.359043,12,6492.900000,6507.832438,1.000000,1,-14.932438
MW-12,10410.000000,2275023.382983,10431389.359043,12,6492.880000,6507.831782,1.000000,1,-14.951782
MW-12,10714.000000,2275023.382983,10431389.359043,12,6492.750000,6507.829262,1.000000,1,-15.079262
MW-12,10865.000000,2275023.382983,10431389.359043,12,6492.810000,6507.828252,1.000000,1,-15.018252
MW-12,11298.000000,2275023.382983,10431389.359043,12,6593.100000,6507.825356,1.000000,1,85.274644
MW-2,565.000000,2274931.802321,10431943.628179,12,6493.500000,6512.244060,1.000000,1,-18.744060
MW-2,906.000000,2274931.802321,10431943.628179,12,6499.500000,6512.428326,1.000000,1,-12.928326
MW-2,1292.000000,2274931.802321,10431943.628179,12,6502.500000,6512.552039,1.000000,1,-10.052039
MW-2,1670.000000,2274931.802321,10431943.628179,12,6500.500000,6512.630936,1.000000,1,-12.130936
MW-2,2035.000000,2274931.802321,10431943.628179,12,6499.500000,6512.688328,1.000000,1,-13.188328
MW-2,2401.000000,2274931.802321,10431943.628179,12,6497.500000,6512.569423,1.000000,1,-15.069423
MW-2,2764.000000,2274931.802321,10431943.628179,12,6500.500000,6512.328528,1.000000,1,-11.828528
MW-2,3133.000000,2274931.802321,10431943.628179,12,6501.500000,6512.088275,1.000000,1,-10.588275
MW-2,3470.000000,2274931.802321,10431943.628179,12,6501.500000,6512.681825,1.000000,1,-11.181825
MW-2,3774.000000,2274931.802321,10431943.628179,12,6514.500000,6513.879155,1.000000,1,0.620845
MW-2,4139.000000,2274931.802321,10431943.628179,12,6515.120000,6514.844076,1.000000,1,0.275924
MW-2,4505.000000,2274931.802321,10431943.628179,12,6515.780000,6514.872894,1.000000,1,0.907106
MW-2,4870.000000,2274931.802321,10431943.628179,12,6515.170000,6515.312871,1.000000,1,-0.142871
MW-2,5235.000000,2274931.802321,10431943.628179,12,6514.930000,6516.022850,1.000000,1,-1.092850
MW-2,5600.000000,2274931.802321,10431943.628179,12,6521.190000,6517.138184,1.000000,1,4.051816
MW-2,5966.000000,2274931.802321,10431943.628179,12,6516.590000,6518.098169,1.000000,1,-1.508169
MW-2,6363.000000,2274931.802321,10431943.628179,12,6515.750000,6518.032287,1.000000,1,-2.282287
MW-3,550.000000,2275975.448794,10431989.681913,12,6594.000000,6577.437473,1.000000,1,16.562527
MW-3,921.000000,2275975.448794,10431989.681913,12,6592.000000,6577.435547,1.000000,1,14.564453
MW-3,1286.000000,2275975.448794,10431989.681913,12,6597.000000,6577.435802,1.000000,1,19.564198
MW-3,1670.000000,2275975.448794,10431989.681913,12,6599.000000,6577.435196,1.000000,1,21.564804
MW-3,2035.000000,2275975.448794,10431989.681913,12,6597.000000,6577.434570,1.000000,1,19.565430
MW-3,2401.000000,2275975.448794,10431989.681913,12,6598.000000,6576.997445,1.000000,1,21.002555
MW-3,2764.000000,2275975.448794,10431989.681913,12,6598.000000,6576.614866,1.000000,1,21.385134
MW-3,3133.000000,2275975.448794,10431989.681913,12,6594.000000,6576.560868,1.000000,1,17.439132
MW-3,3287.000000,2275975.448794,10431989.681913,12,6598.000000,6576.554688,1.000000,1,21.445313
MW-3,3652.000000,2275975.448794,10431989.681913,12,6597.000000,6579.177734,1.000000,1,17.822266
MW-4,550.000000,2277596.902846,10431375.977384,12,6474.000000,6554.381194,1.000000,1,-80.381194
MW-4,921.000000,2277596.902846,10431375.977384,12,6477.000000,6554.362196,1.000000,1,-77.362196
MW-4,1286.000000,2277596.902846,10431375.977384,12,6477.000000,6554.368995,1.000000,1,-77.368995
MW-4,1649.000000,2277596.902846,10431375.977384,12,6479.000000,6554.398435,1.000000,1,-75.398435
MW-4,2036.000000,2277596.902846,10431375.977384,12,6479.000000,6554.422209,1.000000,1,-75.422209
MW-4,2396.000000,2277596.902846,10431375.977384,12,6479.000000,6554.054433,1.000000,1,-75.054433
MW-4,2739.000000,2277596.902846,10431375.977384,12,6487.000000,6553.511719,1.000000,1,-66.511719
MW-4,3133.000000,2277596.902846,10431375.977384,12,6489.000000,6553.073599,1.000000,1,-64.073599
MW-4,3470.000000,2277596.902846,10431375.977384,12,6484.000000,6554.684217,1.000000,1,-70.684217
MW-4,3774.000000,2277596.902846,10431375.977384,12,6486.000000,6557.094122,1.000000,1,-71.094122
MW-4,4150.000000,2277596.902846,10431375.977384,12,6488.460000,6557.795047,1.000000,1,-69.335047
MW-4,4516.000000,2277596.902846,10431375.977384,12,6488.400000,6556.706781,1.000000,1,-68.306781
MW-4,4881.000000,2277596.902846,10431375.977384,12,6487.970000,6556.981059,1.000000,1,-69.011059
MW-4,5296.000000,2277596.902846,10431375.977384,12,6487.500000,6557.985814,1.000000,1,-70.485814
MW-4,5661.000000,2277596.902846,10431375.977384,12,6487.260000,6559.467041,1.000000,1,-72.207041
MW-4,5966.000000,2277596.902846,10431375.977384,12,6487.050000,6559.935594,1.000000,1,-72.885594
MW-4,6362.000000,2277596.902846,10431375.977384,12,6486.850000,6558.677614,1.000000,1,-71.827614
MW-4,6703.000000,2277596.902846,10431375.977384,12,6487.100000,6557.731428,1.000000,1,-70.631428
MW-4,7130.000000,2277596.902846,10431375.977384,12,6486.370000,6556.825648,1.000000,1,-70.455648
MW-4,7462.000000,2277596.902846,10431375.977384,12,6486.030000,6557.638455,1.000000,1,-71.608455
MW-4,7861.000000,2277596.902846,10431375.977384,12,6485.480000,6558.972561,1.000000,1,-73.492561
MW-4,8231.000000,2277596.902846,10431375.977384,12,6485.550000,6558.298923,1.000000,1,-72.748923
MW-4,8517.000000,2277596.902846,10431375.977384,12,6485.630000,6557.584525,1.000000,1,-71.954525
MW-4,8954.000000,2277596.902846,10431375.977384,12,6485.490000,6556.710353,1.000000,1,-71.220353
MW-4,9343.000000,2277596.902846,10431375.977384,12,6485.420000,6556.074038,1.000000,1,-70.654038
MW-4,9654.000000,2277596.902846,10431375.977384,12,6484.350000,6555.571060,1.000000,1,-71.221060
